Company Names,Cars Names,Engines,CC/Battery Capacity,HorsePower,Total Speed,Performance(0 - 100 )KM/H,Cars Prices,Fuel Types,Seats,Torque,CC_Battery,Torque_Nm,Seats_Clean,Price,Power_Speed_Ratio
Volkswagen,Golf Cabriolet,1.2L I4 Turbo / 2.0L I4 Turbo,1197 cc / 1984 cc,157.5,217.0,8.4,"$30,000 ",Petrol,4,200 Nm,2500.0,200.0,4.0,30000.0,0.7258064516129032
Volkswagen,Santana,1.5L I4 Gas,1498 cc,110.0,190.0,12.9,"$15,000 ",Petrol,5,145 Nm,1498.0,145.0,5.0,15000.0,0.5789473684210527
Volkswagen,Polo Vivo,1.4L I4 Gas / 1.6L I4 Gas,1390 cc / 1598 cc,95.0,170.0,10.8,"$14,000 ",Petrol,5,132 Nm,2500.0,132.0,5.0,14000.0,0.5588235294117647
Volkswagen,Karmann Ghia,1.2L I4 Gas,1192 cc,47.0,138.0,23.0,"$25,000 ",Petrol,2,106 Nm,1192.0,106.0,2.0,25000.0,0.34057971014492755
Volkswagen,Fox,1.2L I4 Gas / 1.4L I4 Gas,1198 cc / 1390 cc,65.0,148.0,17.5,"$12,000 ",Petrol,5,93 Nm,2500.0,93.0,5.0,12000.0,0.4391891891891892
Volkswagen,Vento,1.6L I4 Gas / Diesel,1598 cc,107.5,186.0,11.7,"$18,000 ",Petrol,5,153 Nm,1598.0,153.0,5.0,18000.0,0.5779569892473119
Volkswagen,Golf Electric,Electric,35.8 kWh,136.0,140.0,10.4,"$33,000 ",Electric,5,290 Nm,2500.0,290.0,5.0,33000.0,0.9714285714285714
Volkswagen,Bora,1.6L I4 Gas / 1.9L I4 Diesel,1598 cc / 1896 cc,125.0,200.0,9.4,"$20,000 ",Petrol,5,220 Nm,2500.0,220.0,5.0,20000.0,0.625
Volkswagen,Teramont,2.0L I4 Turbo / 3.6L V6 Gas,1984 cc / 3597 cc,255.5,190.0,8.6,"$32,000 ",Petrol,7,350 Nm,2500.0,350.0,7.0,32000.0,1.3447368421052632
Volkswagen,Taos,1.5L I4 Turbo,1498 cc,158.0,193.0,8.4,"$24,000 ",Petrol,5,250 Nm,1498.0,250.0,5.0,24000.0,0.8186528497409327
Volkswagen,Up! Cabriolet,1.0L I3 Turbo,999 cc,98.5,160.0,12.4,"$18,000 ",Petrol,4,95 Nm,999.0,95.0,4.0,18000.0,0.615625
Volkswagen,T-Roc Cabriolet,1.0L I3 Turbo / 1.5L I4 Turbo,999 cc / 1498 cc,132.5,205.0,9.6,"$35,000 ",Petrol,4,250 Nm,2500.0,250.0,4.0,35000.0,0.6463414634146342
Volkswagen,Passat CC,2.0L I4 Turbo,1984 cc,240.0,240.0,7.3,"$40,000 ",Petrol,5,280 Nm,1984.0,280.0,5.0,40000.0,1.0
Volkswagen,Transporter,2.0L I4 Turbo Diesel,1968 cc,153.0,180.0,12.2,"$35,000 ",Diesel,9,340 Nm,1968.0,340.0,9.0,35000.0,0.85
Volkswagen,Amarok V6,3.0L V6 Turbo Diesel,2967 cc,231.0,191.0,7.9,"$45,000 ",Diesel,5,580 Nm,2967.0,580.0,5.0,45000.0,1.2094240837696335
Volkswagen,ID.2,Electric,~50 kWh (Estimate),255.0,160.0,8.0,"$25,000 ",Electric,5,220 Nm,2500.0,220.0,5.0,25000.0,1.59375
Volkswagen,Polo TDI,1.4L I4 Diesel / 1.6L Diesel,1390 cc / 1598 cc,90.0,190.0,9.9,"$20,000 ",Diesel,5,250 Nm,2500.0,250.0,5.0,20000.0,0.47368421052631576
Volkswagen,Golf GTE,Plug-in Hybrid (1.4L I4 Turbo),1395 cc + Electric Motor,204.0,222.0,7.6,"$40,000 ",Hybrid,5,350 Nm,2500.0,350.0,5.0,40000.0,0.918918918918919
Volkswagen,Touareg V8,4.0L V8 Turbo Diesel,3956 cc,421.0,250.0,4.9,"$70,000 ",Petrol,5,770 Nm,3956.0,770.0,5.0,70000.0,1.684
Volkswagen,Beetle Dune,1.4L I4 Turbo,1395 cc,150.0,200.0,7.5,"$30,000 ",Petrol,4,250 Nm,1395.0,250.0,4.0,30000.0,0.75
Volkswagen,Passat B8,1.5L I4 Turbo / 2.0L Diesel,1498 cc / 1968 cc,215.0,210.0,8.7,"$28,000 ",Petrol,5,250 Nm,2500.0,250.0,5.0,28000.0,1.0238095238095237
Volkswagen,ID.4 Pro S,Electric,77 kWh,201.0,180.0,7.8,"$45,000 ",Electric,5,310 Nm,2500.0,310.0,5.0,45000.0,1.1166666666666667
Volkswagen,Golf Country,1.8L I4 Gas,1781 cc,98.0,165.0,12.0,"$25,000 ",Petrol,5,170 Nm,1781.0,170.0,5.0,25000.0,0.593939393939394
Volkswagen,Jetta GLI,2.0L I4 Turbo,1984 cc,228.0,250.0,6.5,"$31,000 ",Petrol,5,350 Nm,1984.0,350.0,5.0,31000.0,0.912
Volkswagen,Arteon Shooting Brake,2.0L I4 Turbo,1984 cc,235.0,250.0,5.6,"$50,000 ",Petrol,5,420 Nm,1984.0,420.0,5.0,50000.0,0.94
Volkswagen,T-Cross R-Line,1.0L I3 Turbo / 1.5L I4 Turbo,999 cc / 1498 cc,132.5,200.0,8.5,"$27,000 ",Petrol,5,250 Nm,2500.0,250.0,5.0,27000.0,0.6625
Volkswagen,Golf R32,3.2L VR6,3189 cc,240.0,250.0,6.2,"$40,000 ",Petrol,5,320 Nm,3189.0,320.0,5.0,40000.0,0.96
Volkswagen,Passat B7,1.6L Diesel / 2.0L I4 Turbo,1598 cc / 1984 cc,180.0,220.0,8.5,"$26,000 ",Petrol,5,280 Nm,2500.0,280.0,5.0,26000.0,0.8181818181818182
Volkswagen,Scirocco 16V,1.8L I4 Gas,1781 cc,137.0,220.0,7.1,"$35,000 ",Petrol,4,230 Nm,1781.0,230.0,4.0,35000.0,0.6227272727272727
Volkswagen,Polo BlueMotion,1.2L Diesel I3,1199 cc,85.0,190.0,10.5,"$20,000 ",Diesel,5,210 Nm,1199.0,210.0,5.0,20000.0,0.4473684210526316
Volkswagen,Golf Variant GTD,2.0L Diesel I4,1968 cc,184.0,230.0,7.5,"$38,000 ",Diesel,5,380 Nm,1968.0,380.0,5.0,38000.0,0.8
Volkswagen,Polo GTI R5,1.6L Turbocharged Rally Engine,1598 cc,272.0,200.0,4.1,"$45,000 ",Petrol,5,400 Nm,1598.0,400.0,5.0,45000.0,1.36
Volkswagen,ID. Buzz Pro,Electric,77 kWh,204.0,145.0,10.2,"$60,000 ",Electric,7,310 Nm,2500.0,310.0,7.0,60000.0,1.4068965517241379
Volkswagen,Jetta Hybrid,1.4L I4 Turbo + Electric Motor,1395 cc,170.0,210.0,8.6,"$28,000 ",Hybrid,5,250 Nm,1395.0,250.0,5.0,28000.0,0.8095238095238095
Volkswagen,Golf Variant Alltrack,2.0L Diesel I4,1968 cc,175.0,220.0,7.8,"$35,000 ",Petrol,5,320 Nm,1968.0,320.0,5.0,35000.0,0.7954545454545454
Volkswagen,Volkswagen XL1,Plug-in Hybrid (0.8L I2 Diesel),800 cc + Electric Motor,68.0,160.0,11.9,"$150,000 ",Hybrid,2,140 Nm,2500.0,140.0,2.0,150000.0,0.425
Volkswagen,Golf TDI,2.0L Diesel I4,1968 cc,167.0,220.0,8.0,"$28,000 ",Diesel,5,350 Nm,1968.0,350.0,5.0,28000.0,0.759090909090909
Volkswagen,Passat Variant,1.5L I4 Turbo / 2.0L Diesel,1498 cc / 1968 cc,195.0,220.0,8.5,"$30,000 ",Petrol,5,280 Nm,2500.0,280.0,5.0,30000.0,0.8863636363636364
Volkswagen,Polo GTI Clubsport,2.0L I4 Turbo,1984 cc,300.0,240.0,6.7,"$30,000 ",Petrol,5,320 Nm,1984.0,320.0,5.0,30000.0,1.25
Volkswagen,ID.3 GTX,Electric,77 kWh,299.0,180.0,6.2,"$45,000 ",Electric,5,310 Nm,2500.0,310.0,5.0,45000.0,1.6611111111111112
Volkswagen,Arteon R-Line,2.0L I4 Turbo,1984 cc,235.0,250.0,5.6,"$50,000 ",Petrol,5,420 Nm,1984.0,420.0,5.0,50000.0,0.94
Volkswagen,Golf TGI,1.5L I4 CNG,1498 cc,130.0,220.0,8.8,"$30,000 ",Petrol,5,200 Nm,1498.0,200.0,5.0,30000.0,0.5909090909090909
Volkswagen,Scirocco GTS,2.0L I4 Turbo,1984 cc,220.0,246.0,6.5,"$35,000 ",Petrol,4,350 Nm,1984.0,350.0,4.0,35000.0,0.8943089430894309
Volkswagen,Caddy Maxi,2.0L Diesel I4,1968 cc,136.0,180.0,12.0,"$25,000 ",Diesel,7,250 Nm,1968.0,250.0,7.0,25000.0,0.7555555555555555
Volkswagen,Volkswagen Lupo 3L,1.2L Diesel I3,1199 cc,61.0,165.0,14.5,"$20,000 ",Diesel,4,140 Nm,1199.0,140.0,4.0,20000.0,0.3696969696969697
Volkswagen,Polo Beats,1.0L I3 Turbo,999 cc,95.0,187.0,9.5,"$22,000 ",Petrol,5,175 Nm,999.0,175.0,5.0,22000.0,0.5080213903743316
Volkswagen,Passat Hybrid,1.4L I4 Turbo + Electric Motor,1395 cc,215.0,210.0,7.4,"$32,000 ",Hybrid,5,330 Nm,1395.0,330.0,5.0,32000.0,1.0238095238095237
Volkswagen,Golf TCR,2.0L I4 Turbo,1984 cc,290.0,250.0,5.6,"$40,000 ",Petrol,5,370 Nm,1984.0,370.0,5.0,40000.0,1.16
Volkswagen,Tiguan R-Line,2.0L I4 Turbo,1984 cc,210.0,250.0,4.9,"$45,000 ",Petrol,5,420 Nm,1984.0,420.0,5.0,45000.0,0.84
Volkswagen,Sharan Business,2.0L Diesel I4,1968 cc,167.0,200.0,8.3,"$35,000 ",Diesel,7,350 Nm,1968.0,350.0,7.0,35000.0,0.835
Volkswagen,ID. Buzz Cargo Pro,Electric,77 kWh,204.0,145.0,10.2,"$55,000 ",Electric,2,310 Nm,2500.0,310.0,2.0,55000.0,1.4068965517241379
Volkswagen,Arteon 280 TSI,2.0L I4 Turbo,1984 cc,280.0,250.0,5.6,"$50,000 ",Petrol,5,350 Nm,1984.0,350.0,5.0,50000.0,1.12
Volkswagen,Jetta GLI 35th,2.0L I4 Turbo,1984 cc,228.0,250.0,6.5,"$31,000 ",Petrol,5,350 Nm,1984.0,350.0,5.0,31000.0,0.912
Volkswagen,Beetle Final Edition,2.0L I4 Turbo,1984 cc,174.0,205.0,7.0,"$25,000 ",Petrol,4,250 Nm,1984.0,250.0,4.0,25000.0,0.848780487804878
Volkswagen,Golf Variant TDI,2.0L Diesel I4,1968 cc,167.0,220.0,7.8,"$30,000 ",Diesel,5,350 Nm,1968.0,350.0,5.0,30000.0,0.759090909090909
Volkswagen,Golf 4MOTION,2.0L Diesel I4,1968 cc,167.0,250.0,4.9,"$40,000 ",Petrol,5,400 Nm,1968.0,400.0,5.0,40000.0,0.668
Volkswagen,Jetta SportWagen,1.4L I4 Turbo / 2.0L Diesel I4,1395 cc / 1968 cc,148.5,200.0,8.5,"$27,000 ",Petrol,5,250 Nm,2500.0,250.0,5.0,27000.0,0.7425
Volkswagen,Polo GTI Plus,2.0L I4 Turbo,1984 cc,207.0,237.0,6.7,"$30,000 ",Petrol,5,320 Nm,1984.0,320.0,5.0,30000.0,0.8734177215189873
Volkswagen,Touareg V6,3.0L V6 Turbo Diesel / Gasoline,2967 cc,285.5,235.0,7.5,"$60,000 ",Petrol,5,450 Nm,2967.0,450.0,5.0,60000.0,1.2148936170212765
Volkswagen,Tiguan eHybrid,1.4L I4 Turbo + Electric Motor,1395 cc + Battery,245.0,200.0,7.5,"$42,000 ",Hybrid,5,400 Nm,2500.0,400.0,5.0,42000.0,1.225
Volkswagen,Up! e-up!,Electric,32.3 kWh,83.0,130.0,11.9,"$23,000 ",Electric,4,210 Nm,2500.0,210.0,4.0,23000.0,0.6384615384615384
Volkswagen,Amarok V8,4.0L V8 Turbo Diesel,3996 cc,325.0,210.0,7.4,"$70,000 ",Diesel,5,580 Nm,3996.0,580.0,5.0,70000.0,1.5476190476190477
Volkswagen,Golf R Cabriolet,2.0L I4 Turbo,1984 cc,265.0,250.0,5.9,"$45,000 ",Petrol,4,380 Nm,1984.0,380.0,4.0,45000.0,1.06
Volkswagen,Passat Alltrack TDI,2.0L Diesel I4,1968 cc,190.0,220.0,8.0,"$40,000 ",Diesel,5,400 Nm,1968.0,400.0,5.0,40000.0,0.8636363636363636
Volkswagen,ID. Buzz Cargo EV,Electric,77 kWh,204.0,145.0,10.2,"$55,000 ",Electric,2,310 Nm,2500.0,310.0,2.0,55000.0,1.4068965517241379
Nissan,Versa,1.6L Inline-4,1598 cc,122.0,180.0,10.4,"$16,700 ",Petrol,5,154 Nm,1598.0,154.0,5.0,16700.0,0.6777777777777778
Nissan,Micra,1.0L Turbocharged Inline-3,999 cc,100.0,175.0,10.8,"$15,500 ",Petrol,5,160 Nm,999.0,160.0,5.0,15500.0,0.5714285714285714
Nissan,Patrol Platinum,5.6L V8,5552 cc,400.0,210.0,7.3,"$77,000 ",Petrol,7,560 Nm,5552.0,560.0,7.0,77000.0,1.9047619047619047
Nissan,Qashqai,1.3L Turbocharged Inline-4,1332 cc,156.0,195.0,8.9,"$26,000 ",Petrol,5,260 Nm,1332.0,260.0,5.0,26000.0,0.8
Nissan,Murano,3.5L V6,3498 cc,260.0,210.0,7.5,"$39,000 ",Petrol,5,325 Nm,3498.0,325.0,5.0,39000.0,1.2380952380952381
Nissan,Maxima Platinum,3.5L V6,3498 cc,300.0,220.0,6.2,"$45,000 ",Petrol,5,353 Nm,3498.0,353.0,5.0,45000.0,1.3636363636363635
Nissan,Armada,5.6L V8,5552 cc,400.0,210.0,6.5,"$51,000 ",Petrol,8,560 Nm,5552.0,560.0,8.0,51000.0,1.9047619047619047
Nissan,Kicks,1.6L Inline-4,1598 cc,122.0,180.0,10.7,"$20,000 ",Petrol,5,154 Nm,1598.0,154.0,5.0,20000.0,0.6777777777777778
Nissan,X-Trail,1.5L Turbocharged Inline-3,1498 cc,201.0,200.0,8.0,"$29,000 ",Hybrid,5,305 Nm,1498.0,305.0,5.0,29000.0,1.005
Nissan,Z (Fairlady Z),3.0L Twin-Turbo V6,2997 cc,400.0,250.0,4.5,"$40,000 ",Petrol,2,475 Nm,2997.0,475.0,2.0,40000.0,1.6
Nissan,Almera,1.0L Turbocharged Inline-3,999 cc,100.0,185.0,10.7,"$14,500 ",Petrol,5,160 Nm,999.0,160.0,5.0,14500.0,0.5405405405405406
Nissan,Sylphy,1.8L Inline-4,1798 cc,137.0,190.0,9.6,"$18,000 ",Petrol,5,174 Nm,1798.0,174.0,5.0,18000.0,0.7210526315789474
Nissan,Note,1.2L Inline-3 Hybrid,1198 cc,109.0,170.0,11.5,"$16,000 ",Hybrid,5,150 Nm,1198.0,150.0,5.0,16000.0,0.6411764705882353
Nissan,Sunny,1.6L Inline-4,1598 cc,118.0,180.0,11.0,"$15,000 ",Petrol,5,156 Nm,1598.0,156.0,5.0,15000.0,0.6555555555555556
Nissan,Cube,1.8L Inline-4,1798 cc,122.0,175.0,10.6,"$14,500 ",Petrol,5,171 Nm,1798.0,171.0,5.0,14500.0,0.6971428571428572
Nissan,Juke,1.0L Turbocharged Inline-3,999 cc,117.0,180.0,10.4,"$25,000 ",Petrol,5,180 Nm,999.0,180.0,5.0,25000.0,0.65
Nissan,Terrano,1.5L Inline-4 Diesel,1461 cc,110.0,168.0,13.5,"$15,500 ",Diesel,5,248 Nm,1461.0,248.0,5.0,15500.0,0.6547619047619048
Nissan,Magnite,1.0L Turbocharged Inline-3,999 cc,100.0,160.0,13.0,"$12,000 ",Petrol,5,160 Nm,999.0,160.0,5.0,12000.0,0.625
Nissan,Xterra,4.0L V6,3954 cc,261.0,200.0,7.8,"$35,000 ",Petrol,7,381 Nm,3954.0,381.0,7.0,35000.0,1.305
Nissan,Patrol,5.6L V8,5552 cc,400.0,210.0,7.3,"$77,000 ",Petrol,7,560 Nm,5552.0,560.0,7.0,77000.0,1.9047619047619047
Nissan,GT-R NISMO,3.8L Twin-Turbo V6,3799 cc,600.0,330.0,2.9,"$220,000 ",Petrol,2,652 Nm,3799.0,652.0,2.0,220000.0,1.8181818181818181
Nissan,370Z Roadster,3.7L V6,3696 cc,332.0,250.0,5.5,"$41,820 ",Petrol,2,366 Nm,3696.0,366.0,2.0,41820.0,1.328
Nissan,Ariya,Dual Electric Motors,87 kWh,389.0,200.0,5.1,"$58,950 ",Electric,5,600 Nm,2500.0,600.0,5.0,58950.0,1.945
Nissan,Patrol Royale,5.6L V8,5552 cc,400.0,210.0,6.6,"$85,000 ",Petrol,7,560 Nm,5552.0,560.0,7.0,85000.0,1.9047619047619047
Nissan,Infiniti QX80*,5.6L V8,5552 cc,400.0,210.0,6.5,"$70,600 ",Petrol,7,560 Nm,5552.0,560.0,7.0,70600.0,1.9047619047619047
Nissan,Tiida,1.6L Inline-4,1598 cc,126.0,190.0,10.1,"$14,500 ",Petrol,5,154 Nm,1598.0,154.0,5.0,14500.0,0.6631578947368421
Nissan,Pulsar,1.2L Turbocharged Inline-4,1197 cc,115.0,190.0,10.7,"$19,000 ",Petrol,5,190 Nm,1197.0,190.0,5.0,19000.0,0.6052631578947368
Nissan,Latio,1.5L Inline-4,1498 cc,102.0,175.0,11.5,"$13,000 ",Petrol,5,139 Nm,1498.0,139.0,5.0,13000.0,0.5828571428571429
Nissan,Bluebird Sylphy,2.0L Inline-4,1997 cc,133.0,185.0,10.5,"$18,500 ",Petrol,5,191 Nm,1997.0,191.0,5.0,18500.0,0.7189189189189189
Nissan,March,1.2L Inline-3,1198 cc,79.0,170.0,13.7,"$12,000 ",Petrol,5,106 Nm,1198.0,106.0,5.0,12000.0,0.4647058823529412
Nissan,Rogue Sport,2.0L Inline-4,1997 cc,141.0,190.0,9.8,"$24,960 ",Petrol,5,199 Nm,1997.0,199.0,5.0,24960.0,0.7421052631578947
Nissan,X-Trail Hybrid,2.0L Inline-4 Hybrid,1997 cc,179.0,180.0,9.4,"$28,500 ",Hybrid,5,207 Nm,1997.0,207.0,5.0,28500.0,0.9944444444444445
Nissan,Pathfinder Rock Creek,3.5L V6,3498 cc,284.0,190.0,7.4,"$42,820 ",Petrol,7,351 Nm,3498.0,351.0,7.0,42820.0,1.4947368421052631
Nissan,Armada Platinum,5.6L V8,5552 cc,400.0,210.0,6.5,"$65,300 ",Petrol,8,560 Nm,5552.0,560.0,8.0,65300.0,1.9047619047619047
Nissan,Terrano XL,1.6L Inline-4,1598 cc,104.0,165.0,12.5,"$14,000 ",Petrol,5,145 Nm,1598.0,145.0,5.0,14000.0,0.6303030303030303
Nissan,GT-R50 by Italdesign,3.8L Twin-Turbo V6,3799 cc,720.0,315.0,2.5,"$1,100,000 ",Petrol,2,780 Nm,3799.0,780.0,2.0,1100000.0,2.2857142857142856
Nissan,370Z NISMO,3.7L V6,3696 cc,350.0,250.0,5.2,"$45,790 ",Petrol,2,374 Nm,3696.0,374.0,2.0,45790.0,1.4
Nissan,Ariya E-4ORCE,Dual Electric Motors,87 kWh,389.0,200.0,5.1,"$60,000 ",Electric,5,600 Nm,2500.0,600.0,5.0,60000.0,1.945
Nissan,Patrol NISMO,5.6L V8,5552 cc,428.0,210.0,6.5,"$105,000 ",Petrol,7,560 Nm,5552.0,560.0,7.0,105000.0,2.038095238095238
Nissan,Infiniti Q60*,3.0L V6 Twin-Turbo,2997 cc,300.0,250.0,5.0,"$41,750 ",Petrol,4,400 Nm,2997.0,400.0,4.0,41750.0,1.2
Nissan,Primera,2.0L Inline-4,1998 cc,140.0,200.0,9.6,"$20,000 ",Petrol,5,190 Nm,1998.0,190.0,5.0,20000.0,0.7
Nissan,Skyline,3.0L V6 Twin-Turbo,2997 cc,400.0,250.0,5.0,"$50,000 ",Petrol,5,475 Nm,2997.0,475.0,5.0,50000.0,1.6
Nissan,Cedric,2.0L Inline-6,1998 cc,150.0,190.0,10.5,"$22,000 ",Petrol,5,190 Nm,1998.0,190.0,5.0,22000.0,0.7894736842105263
Nissan,Gloria,2.5L V6,2498 cc,210.0,210.0,8.6,"$30,000 ",Petrol,5,250 Nm,2498.0,250.0,5.0,30000.0,1.0
Nissan,Stanza,1.8L Inline-4,1796 cc,120.0,175.0,11.0,"$18,500 ",Petrol,5,170 Nm,1796.0,170.0,5.0,18500.0,0.6857142857142857
Nissan,Patrol Super Safari,4.8L Inline-6,4750 cc,280.0,190.0,8.2,"$55,000 ",Petrol,7,451 Nm,4750.0,451.0,7.0,55000.0,1.4736842105263157
Nissan,Pathfinder Hybrid,2.5L Inline-4 Hybrid,2488 cc,250.0,190.0,7.7,"$42,500 ",Hybrid,7,329 Nm,2488.0,329.0,7.0,42500.0,1.3157894736842106
Nissan,X-Terra Pro-4X,2.5L Inline-4,2498 cc,190.0,175.0,10.8,"$40,000 ",Petrol,7,240 Nm,2498.0,240.0,7.0,40000.0,1.0857142857142856
Nissan,Rogue Platinum,1.5L Turbo Inline-3,1497 cc,201.0,180.0,8.2,"$38,000 ",Petrol,5,300 Nm,1497.0,300.0,5.0,38000.0,1.1166666666666667
Nissan,Qashqai Tekna,1.3L Turbo Hybrid Inline-4,1332 cc,158.0,190.0,9.2,"$36,000 ",Hybrid,5,270 Nm,1332.0,270.0,5.0,36000.0,0.8315789473684211
Nissan,GT-R V-Spec,3.8L Twin-Turbo V6,3799 cc,600.0,330.0,2.8,"$175,000 ",Petrol,2,652 Nm,3799.0,652.0,2.0,175000.0,1.8181818181818181
Nissan,Skyline NISMO,3.0L Twin-Turbo V6,2997 cc,420.0,270.0,4.7,"$55,000 ",Petrol,5,475 Nm,2997.0,475.0,5.0,55000.0,1.5555555555555556
Nissan,Ariya Lounge Edition,Dual Electric Motors,87 kWh,389.0,200.0,5.1,"$63,000 ",Electric,5,600 Nm,2500.0,600.0,5.0,63000.0,1.945
Nissan,Patrol Titanium,5.6L V8,5552 cc,428.0,210.0,6.5,"$98,000 ",Petrol,7,560 Nm,5552.0,560.0,7.0,98000.0,2.038095238095238
Nissan,Infiniti FX50*,5.0L V8,5026 cc,390.0,250.0,5.6,"$61,750 ",Petrol,5,500 Nm,5026.0,500.0,5.0,61750.0,1.56
Nissan,Avenir,2.0L Inline-4,1998 cc,140.0,180.0,9.8,"$20,000 ",Petrol,5,186 Nm,1998.0,186.0,5.0,20000.0,0.7777777777777778
Nissan,Wingroad,1.8L Inline-4,1798 cc,125.0,175.0,10.8,"$18,000 ",Petrol,5,168 Nm,1798.0,168.0,5.0,18000.0,0.7142857142857143
Nissan,Presea,1.8L Inline-4,1838 cc,115.0,170.0,11.5,"$17,500 ",Petrol,5,161 Nm,1838.0,161.0,5.0,17500.0,0.6764705882352942
Nissan,Leopard,3.0L V6,2960 cc,210.0,200.0,8.4,"$32,000 ",Petrol,5,265 Nm,2960.0,265.0,5.0,32000.0,1.05
Nissan,Sunny NISMO Edition,1.6L Turbo Inline-4,1598 cc,190.0,200.0,7.5,"$24,000 ",Petrol,5,240 Nm,1598.0,240.0,5.0,24000.0,0.95
Nissan,Paladin,2.4L Inline-4,2438 cc,150.0,180.0,10.6,"$20,000 ",Petrol,5,217 Nm,2438.0,217.0,5.0,20000.0,0.8333333333333334
Nissan,Hardbody SUV,2.5L Inline-4,2498 cc,158.0,175.0,11.0,"$18,500 ",Petrol,5,225 Nm,2498.0,225.0,5.0,18500.0,0.9028571428571428
Nissan,Patrol Desert Edition,5.6L V8,5552 cc,428.0,210.0,6.5,"$95,000 ",Petrol,7,560 Nm,5552.0,560.0,7.0,95000.0,2.038095238095238
Nissan,Pathfinder Armada,5.6L V8,5552 cc,400.0,200.0,6.5,"$60,000 ",Petrol,7,560 Nm,5552.0,560.0,7.0,60000.0,2.0
Nissan,Rogue Midnight Edition,1.5L Turbo Inline-3,1497 cc,201.0,180.0,8.2,"$39,000 ",Petrol,5,300 Nm,1497.0,300.0,5.0,39000.0,1.1166666666666667
Nissan,GT-R Black Edition,3.8L Twin-Turbo V6,3799 cc,600.0,330.0,2.8,"$185,000 ",Petrol,2,652 Nm,3799.0,652.0,2.0,185000.0,1.8181818181818181
Nissan,Fairlady Z Heritage,3.0L Twin-Turbo V6,2997 cc,400.0,250.0,4.2,"$48,000 ",Petrol,2,475 Nm,2997.0,475.0,2.0,48000.0,1.6
Nissan,Skyline GT-R R34,2.6L Twin-Turbo Inline-6,2568 cc,276.0,250.0,5.6,"$70,000 ",Petrol,4,392 Nm,2568.0,392.0,4.0,70000.0,1.104
Nissan,Ariya Premiere,Dual Electric Motors,87 kWh,389.0,200.0,5.1,"$67,000 ",Electric,5,600 Nm,2500.0,600.0,5.0,67000.0,1.945
Nissan,Infiniti QX55*,2.0L VC-Turbo Inline-4,1997 cc,268.0,230.0,6.5,"$50,000 ",Petrol,5,380 Nm,1997.0,380.0,5.0,50000.0,1.1652173913043478
Nissan,NV350 Caravan,2.5L Inline-4 Diesel,2488 cc,129.0,155.0,12.5,"$28,000 ",Diesel,8,356 Nm,2488.0,356.0,8.0,28000.0,0.832258064516129
Nissan,Navara,2.3L Inline-4 Diesel,2298 cc,190.0,180.0,10.2,"$32,000 ",Diesel,5,450 Nm,2298.0,450.0,5.0,32000.0,1.0555555555555556
Nissan,Titan XD,5.6L V8,5552 cc,400.0,195.0,6.9,"$55,000 ",Petrol,6,560 Nm,5552.0,560.0,6.0,55000.0,2.051282051282051
Nissan,Evalia,1.5L Inline-4 Diesel,1461 cc,85.0,140.0,15.0,"$25,000 ",Diesel,7,200 Nm,1461.0,200.0,7.0,25000.0,0.6071428571428571
Nissan,Cabstar,2.5L Inline-4 Diesel,2488 cc,130.0,145.0,14.8,"$27,000 ",Diesel,3,350 Nm,2488.0,350.0,3.0,27000.0,0.896551724137931
Nissan,Cherry,1.4L Inline-4,1397 cc,67.0,145.0,14.0,"$14,000 ",Petrol,5,110 Nm,1397.0,110.0,5.0,14000.0,0.46206896551724136
Nissan,Laurel,2.8L Inline-6 Diesel,2825 cc,94.0,160.0,12.5,"$22,000 ",Diesel,5,184 Nm,2825.0,184.0,5.0,22000.0,0.5875
Nissan,Silvia,2.0L Turbo Inline-4,1998 cc,247.0,235.0,5.9,"$45,000 ",Petrol,4,275 Nm,1998.0,275.0,4.0,45000.0,1.0510638297872341
Nissan,NX Coupe,2.0L Inline-4,1998 cc,140.0,200.0,9.0,"$22,000 ",Petrol,4,180 Nm,1998.0,180.0,4.0,22000.0,0.7
Nissan,AD Wagon,1.5L Inline-4,1498 cc,105.0,165.0,12.3,"$16,000 ",Petrol,5,150 Nm,1498.0,150.0,5.0,16000.0,0.6363636363636364
Nissan,Patrol Super Safari Y61,4.8L Inline-6,4750 cc,280.0,190.0,8.2,"$58,000 ",Petrol,7,451 Nm,4750.0,451.0,7.0,58000.0,1.4736842105263157
Nissan,Pathfinder Rock Creek Edition,3.5L V6,3498 cc,284.0,195.0,7.2,"$44,000 ",Petrol,7,351 Nm,3498.0,351.0,7.0,44000.0,1.4564102564102563
Nissan,Terrano II,2.7L Inline-4 Diesel,2664 cc,125.0,160.0,12.9,"$28,000 ",Diesel,5,278 Nm,2664.0,278.0,5.0,28000.0,0.78125
Nissan,Murano CrossCabriolet,3.5L V6,3498 cc,260.0,195.0,7.6,"$47,000 ",Petrol,4,325 Nm,3498.0,325.0,4.0,47000.0,1.3333333333333333
Nissan,X-Trail Tekna,1.5L Turbo Hybrid,1497 cc,204.0,190.0,8.0,"$43,000 ",Hybrid,5,305 Nm,1497.0,305.0,5.0,43000.0,1.0736842105263158
Nissan,GT-R LM NISMO,3.0L Twin-Turbo V6 Hybrid,3000 cc,500.0,320.0,3.0,"$600,000 ",Hybrid,2,650 Nm,3000.0,650.0,2.0,600000.0,1.5625
